event_id,race_id,year,circuit,attacker,target,target_number,event_start_time,event_end_time,event_duration_s,in_band_duration_s,horizon_end_time,horizon_s_effective,event_start_lap,n_samples_in_episode,gap_at_start_m,gap_at_start_s_crude_audit,gap_min_in_episode_m,attacker_speed_at_start_kmh,target_speed_same_time_kmh_audit,relative_speed_same_time_kmh_audit,closing_speed_v1_kmh_audit,closing_speed_v1_window_s_audit,closing_speed_v1_available_audit,attacker_position,target_position,track_distance_at_start_m,zone_id,distance_to_next_corner_m,distance_to_next_straight_m,compound,tyre_age,stint,EstimatedEnergyIndex,LookaheadDeployProxy,LookaheadHarvestProxy,LookaheadCoveredM,lookahead_truncated,TrackStatus,freeze_flag,event_type,overtake_success,actual_swap_delay_s,pass_after_horizon,attacker_PositionChange_audit,target_speed_at_attacker_position_kmh,relative_speed_same_position_kmh,spatial_time_gap_s,spatial_alignment_ok,spatial_alignment_lag_raw_s,closing_speed_at_start_kmh,closing_speed_n_samples,closing_speed_available,closing_speed_window_s,zone_type,track_position_frac,circuit_length_m,corner_count,longest_straight_m,n_long_straights_over_500m,pair_id,cluster_id,reciprocal_event_id,window_crosses_start_finish,detector_version
australia_2026_R_00011,australia_2026_R,2026,Australian Grand Prix,BOT,SAI,55,2026-03-08 04:05:07.612,2026-03-08 04:05:25.452,17.84,17.84,2026-03-08 04:05:37.612,30.0,2,67,75.68611111111113,0.9980586080586084,16.474444444444316,273.0,293.0,-20.0,,,False,18.0,14.0,12.933333333333337,straight_01,310.9504072136738,453.76700322223445,HARD,2.0,1.0,0.9195061805309943,16732.230688107084,99558.25062998307,400.0,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,,False,3.0,,,,False,,-39.29084452863334,12,True,3.0,straight,0.002366356268760336,5465.505555555557,14,941.9556898886449,3,australia_2026_R|BOT|SAI,australia_2026_R|L2|australia_2026_R|BOT|SAI,,False,v4_t0_anchored_30s_horizon
australia_2026_R_00012,australia_2026_R,2026,Australian Grand Prix,VER,BOT,77,2026-03-08 04:05:08.291,2026-03-08 04:05:25.452,17.161,15.761,2026-03-08 04:05:38.291,30.0,2,57,39.809166666666655,0.5100106761565835,11.823611111111177,281.0,304.0,-23.0,,,False,15.0,18.0,27.799722222222215,straight_01,296.08401832478495,438.9006143333456,HARD,2.0,1.0,0.8947025676238476,16225.337045567781,99516.92583712457,400.0,False,1,False,ON_TRACK_PASS,1.0,17.321,False,-1.0,284.8230486008836,-3.8230486008836237,0.495085,True,0.495085,-15.576609536877479,12,True,3.0,straight,0.00508639538275914,5465.505555555557,14,941.9556898886449,3,australia_2026_R|BOT|VER,australia_2026_R|L2|australia_2026_R|BOT|VER,,False,v4_t0_anchored_30s_horizon
australia_2026_R_00013,australia_2026_R,2026,Australian Grand Prix,COL,VER,3,2026-03-08 04:05:08.451,2026-03-08 04:05:25.452,17.001,17.001,2026-03-08 04:05:38.451,30.0,2,49,20.827777777777783,0.2507692307692308,10.21277777777783,299.0,283.0,16.0,,,False,16.0,15.0,19.53777777777778,straight_01,304.3459627692294,447.16255877779,HARD,2.0,1.0,0.9774080129414116,16507.04144232494,99539.89194848672,399.99999999999994,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,,False,-1.0,281.0,18.0,0.265846,True,0.265846,-52.34271867938463,13,True,3.0,straight,0.0035747430094400126,5465.505555555557,14,941.9556898886449,3,australia_2026_R|COL|VER,australia_2026_R|L2|australia_2026_R|COL|VER,,False,v4_t0_anchored_30s_horizon
australia_2026_R_00014,australia_2026_R,2026,Australian Grand Prix,LAW,COL,43,2026-03-08 04:05:08.972,2026-03-08 04:06:05.852,56.88,49.44,2026-03-08 04:05:38.972,30.0,2,130,48.06583333333333,0.5946288659793815,10.033333333333303,291.0,298.0,-7.0,,,False,17.0,16.0,14.887777777777785,straight_01,308.9959627692294,451.81255877779,MEDIUM,2.0,1.0,0.9626711549245803,16665.590734653048,99552.81776982963,400.0,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,50.92,True,-1.0,297.9502508361204,-6.950250836120404,0.576986,True,0.576986,7.5448883369947515,13,True,3.0,straight,0.002723952546831594,5465.505555555557,14,941.9556898886449,3,australia_2026_R|COL|LAW,australia_2026_R|L2|australia_2026_R|COL|LAW,,False,v4_t0_anchored_30s_horizon
australia_2026_R_00015,australia_2026_R,2026,Australian Grand Prix,PER,LAW,30,2026-03-08 04:05:09.532,2026-03-08 04:06:10.452,60.92,60.92,2026-03-08 04:05:39.532,30.0,2,215,28.261111111111106,0.33032467532467524,10.849166666666633,308.0,293.0,15.0,,,False,19.0,17.0,32.06083333333333,straight_01,291.82290721367383,434.63950322223445,MEDIUM,2.0,1.0,0.9625310812785742,16080.047550686471,99505.08102831928,400.0,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,,False,0.0,291.06869548729617,16.931304512703832,0.347634,True,0.347634,10.086951605384616,12,True,3.0,straight,0.005866032521135075,5465.505555555557,14,941.9556898886449,3,australia_2026_R|LAW|PER,australia_2026_R|L2|australia_2026_R|LAW|PER,,False,v4_t0_anchored_30s_horizon
australia_2026_R_00016,australia_2026_R,2026,Australian Grand Prix,STR,PER,11,2026-03-08 04:05:10.372,2026-03-08 04:06:26.012,75.64,74.0,2026-03-08 04:05:40.372,30.0,2,275,70.2161111111111,0.851104377104377,10.145000000000891,297.0,314.0,-17.0,,,False,20.0,19.0,32.977777777777774,straight_01,290.9059627692294,433.72255877779,MEDIUM,2.0,1.0,0.9521443575797205,16048.782842563705,99502.53215518591,400.0,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,76.0,True,0.0,308.0760599078341,-11.076059907834122,0.829351,True,0.829351,-10.136118528191888,13,True,3.0,straight,0.006033801894914669,5465.505555555557,14,941.9556898886449,3,australia_2026_R|PER|STR,australia_2026_R|L2|australia_2026_R|PER|STR,,False,v4_t0_anchored_30s_horizon
australia_2026_R_00017,australia_2026_R,2026,Australian Grand Prix,SAI,BEA,87,2026-03-08 04:05:12.892,2026-03-08 04:05:21.932,9.04,9.04,2026-03-08 04:05:42.892,30.0,2,34,37.74722222222226,1.0294696969696981,37.672500000000014,132.0,148.0,-16.0,,,False,14.0,12.0,386.9266666666665,brake_T2,19.77366988890128,79.77366988890128,SOFT,2.0,1.0,0.999302549777057,24362.206673450473,1804.0717021988632,400.0,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,,False,1.0,134.2694235588974,-2.269423558897387,0.965699,True,0.965699,-4.6034735991777564,11,True,3.0,brake,0.07079430488792839,5465.505555555557,14,941.9556898886449,3,australia_2026_R|BEA|SAI,australia_2026_R|L2|australia_2026_R|BEA|SAI,,False,v4_t0_anchored_30s_horizon
australia_2026_R_00018,australia_2026_R,2026,Australian Grand Prix,BEA,ALB,23,2026-03-08 04:05:15.972,2026-03-08 04:05:21.932,5.96,5.52,2026-03-08 04:05:45.972,30.0,2,21,11.023611111111109,0.17716517857142852,11.023611111111109,224.0,238.0,-14.0,-14.57552083333301,1.92,True,12.0,13.0,589.7658333333334,straight_02,462.5234409468428,680.4051577088396,MEDIUM,2.0,1.0,0.9887152410353905,22788.103439062546,42244.19542672794,400.0,False,1,False,ON_TRACK_PASS,1.0,6.44,False,-2.0,233.02376950780314,-9.023769507803138,0.174168,True,0.174168,-13.61484842251009,11,True,3.0,straight,0.1079069131553348,5465.505555555557,14,941.9556898886449,3,australia_2026_R|ALB|BEA,australia_2026_R|L2|australia_2026_R|ALB|BEA,australia_2026_R_00022,False,v4_t0_anchored_30s_horizon
australia_2026_R_00019,australia_2026_R,2026,Australian Grand Prix,NOR,HAD,6,2026-03-08 04:05:19.532,2026-03-08 04:05:23.052,3.52,3.52,2026-03-08 04:05:49.532,30.0,2,13,21.733055555555666,0.5588500000000028,15.733055555555666,140.0,113.0,27.0,,,False,6.0,4.0,1036.355,brake_T3,15.934274280176169,233.81599104217298,MEDIUM,2.0,1.0,1.0,10994.357559984606,17465.38657301021,400.0,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,34.28,True,0.0,127.2261811023622,12.773818897637796,0.695078,True,0.695078,50.55947521865937,13,True,3.0,brake,0.1896174085756019,5465.505555555557,14,941.9556898886449,3,australia_2026_R|HAD|NOR,australia_2026_R|L2|australia_2026_R|HAD|NOR,,False,v4_t0_anchored_30s_horizon
australia_2026_R_00020,australia_2026_R,2026,Australian Grand Prix,SAI,ALB,23,2026-03-08 04:05:22.412,2026-03-08 04:05:43.612,21.2,21.2,2026-03-08 04:05:52.412,30.0,2,85,41.00861111111112,0.8735562130177518,31.464166666666415,169.0,135.0,34.0,,,False,14.0,13.0,998.4008333333334,brake_T3,53.88844094684282,271.77015770883963,SOFT,2.0,1.0,1.0,9397.852764000138,44055.31537946506,400.0,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,,False,1.0,195.3810606060605,-26.381060606060487,0.974363,True,0.974363,42.01544514459536,11,True,3.0,brake,0.18267309824952652,5465.505555555557,14,941.9556898886449,3,australia_2026_R|ALB|SAI,australia_2026_R|L2|australia_2026_R|ALB|SAI,,False,v4_t0_anchored_30s_horizon
australia_2026_R_00021,australia_2026_R,2026,Australian Grand Prix,BEA,ALO,14,2026-03-08 04:05:22.412,2026-03-08 04:05:43.612,21.2,21.2,2026-03-08 04:05:52.412,30.0,2,85,29.890555555555466,0.5327029702970282,13.134999999999991,202.0,101.0,101.0,,,False,12.0,10.0,1043.5758333333333,brake_T3,8.713440946842866,226.59515770883968,MEDIUM,2.0,1.0,0.9949860825630283,11285.997245832106,12407.899298762506,400.0,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,46.48,True,-2.0,129.42986666666624,72.57013333333376,0.986448,True,0.986448,95.81580571663837,11,True,3.0,brake,0.19093857333519004,5465.505555555557,14,941.9556898886449,3,australia_2026_R|ALO|BEA,australia_2026_R|L2|australia_2026_R|ALO|BEA,,False,v4_t0_anchored_30s_horizon
australia_2026_R_00022,australia_2026_R,2026,Australian Grand Prix,ALB,BEA,87,2026-03-08 04:05:23.452,2026-03-08 04:05:43.612,20.16,7.08,2026-03-08 04:05:53.452,30.0,2,31,11.947499999999764,0.421676470588227,10.236388888888314,102.0,122.0,-20.0,-27.307692307692392,1.04,True,13.0,12.0,1072.2636111111112,corner_T3,137.90737993106177,197.90737993106177,MEDIUM,2.0,1.0,1.0,12574.71298755363,4338.163596925031,400.0,False,1,False,ON_TRACK_PASS,1.0,20.44,False,1.0,133.83229508196712,-31.832295081967118,0.338065,True,0.338065,-49.613521116724996,11,True,3.0,corner,0.19618745241621438,5465.505555555557,14,941.9556898886449,3,australia_2026_R|ALB|BEA,australia_2026_R|L2|australia_2026_R|ALB|BEA,australia_2026_R_00018,False,v4_t0_anchored_30s_horizon
australia_2026_R_00023,australia_2026_R,2026,Australian Grand Prix,BOR,GAS,10,2026-03-08 04:05:24.052,2026-03-08 04:06:03.052,39.0,39.0,2026-03-08 04:05:54.052,30.0,2,151,17.565277777777283,0.7527976190475979,17.565277777777283,84.0,96.0,-12.0,,,False,11.0,9.0,1120.590833333334,brake_T4,89.5801577088389,149.5801577088389,MEDIUM,2.0,1.0,0.9998532811222289,15475.297895655993,355.4597524123595,400.0,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,,False,0.0,89.96629213483128,-5.966292134831278,0.696629,True,0.696629,14.721631148418862,10,True,3.0,brake,0.20502967601858532,5465.505555555557,14,941.9556898886449,3,australia_2026_R|BOR|GAS,australia_2026_R|L2|australia_2026_R|BOR|GAS,,False,v4_t0_anchored_30s_horizon
australia_2026_R_00024,australia_2026_R,2026,Australian Grand Prix,ALO,BOR,5,2026-03-08 04:05:27.612,2026-03-08 04:06:08.732,41.12,41.12,2026-03-08 04:05:57.612,30.0,2,129,10.63222222222339,0.29671317829460625,10.066111111110786,129.0,147.0,-18.0,-11.5600000000004,2.0,True,10.0,11.0,1232.6155555555551,corner_T4,172.53382999930477,37.55543548661785,SOFT,2.0,1.0,0.996753983465512,20977.497154242585,149.2160327119858,400.0,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,,False,0.0,140.39608843537337,-11.396088435373372,0.264156,True,0.264156,-8.66237051792901,14,True,3.0,corner,0.22552635671600965,5465.505555555557,14,941.9556898886449,3,australia_2026_R|ALO|BOR,australia_2026_R|L2|australia_2026_R|ALO|BOR,australia_2026_R_00009,False,v4_t0_anchored_30s_horizon
australia_2026_R_00025,australia_2026_R,2026,Australian Grand Prix,COL,BOT,77,2026-03-08 04:05:34.972,2026-03-08 04:06:05.852,30.88,24.64,2026-03-08 04:06:04.972,30.0,2,87,59.649999999999864,1.0274641148325334,17.038611111110185,209.0,196.0,13.0,,,False,16.0,18.0,1407.5666666666668,corner_T5,427.1388337743256,57.582718888193085,HARD,2.0,1.0,0.9866793707534401,20173.43060523446,35686.17597853109,400.0,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,31.2,True,-1.0,198.9615384615384,10.038461538461604,1.118461,True,1.118461,-5.414599135716912,13,True,3.0,corner,0.2575364076312956,5465.505555555557,14,941.9556898886449,3,australia_2026_R|BOT|COL,australia_2026_R|L2|australia_2026_R|BOT|COL,,False,v4_t0_anchored_30s_horizon
australia_2026_R_00026,australia_2026_R,2026,Australian Grand Prix,VER,SAI,55,2026-03-08 04:05:34.972,2026-03-08 04:06:22.172,47.2,46.361,2026-03-08 04:06:04.972,30.0,2,158,40.18694444444509,0.6989033816425233,11.16361111111155,207.0,218.0,-11.0,,,False,15.0,14.0,1467.416111111111,straight_04,367.2893893298815,719.7900233090684,HARD,2.0,1.0,0.9492863294978278,18885.352724452277,46982.45851619145,400.0,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,47.36,True,-1.0,205.0,2.0,0.679146,True,0.679146,6.230228763107043,13,True,3.0,straight,0.26848680258306884,5465.505555555557,14,941.9556898886449,3,australia_2026_R|SAI|VER,australia_2026_R|L2|australia_2026_R|SAI|VER,,False,v4_t0_anchored_30s_horizon
australia_2026_R_00027,australia_2026_R,2026,Australian Grand Prix,LEC,RUS,63,2026-03-08 04:05:43.452,2026-03-08 04:07:13.773,90.321,88.92,2026-03-08 04:06:13.452,30.0,2,327,10.242222222220335,0.11780191693288564,10.032500000000027,313.0,334.0,-21.0,-17.85714285714318,1.6800000000000002,True,2.0,1.0,2821.1961111111123,straight_05,427.9657131977119,592.4524640443888,MEDIUM,2.0,1.0,0.8784921762377028,27222.92534881646,49495.15327806501,400.0,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,,False,1.0,334.0,-21.0,0.108964,True,0.108964,-16.18588242738611,12,True,3.0,straight,0.5161820955873758,5465.505555555557,14,941.9556898886449,3,australia_2026_R|LEC|RUS,australia_2026_R|L2|australia_2026_R|LEC|RUS,,False,v4_t0_anchored_30s_horizon
australia_2026_R_00028,australia_2026_R,2026,Australian Grand Prix,ALB,ALO,14,2026-03-08 04:05:43.892,2026-03-08 04:05:50.652,6.76,6.76,2026-03-08 04:06:13.892,30.0,2,26,66.00472222222197,0.886630597014922,60.91611111111297,268.0,264.0,4.0,,,False,13.0,10.0,2133.6080555555563,corner_T8,1115.5537687532678,53.59807886462295,MEDIUM,2.0,1.0,0.9719233920559115,33028.4297804985,486.0340308173263,400.0,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,119.36,True,1.0,267.5404275092937,0.45957249070630724,0.881736,True,0.881736,-14.079625722412004,13,True,3.0,corner,0.39037707195938975,5465.505555555557,14,941.9556898886449,3,australia_2026_R|ALB|ALO,australia_2026_R|L2|australia_2026_R|ALB|ALO,,False,v4_t0_anchored_30s_horizon
australia_2026_R_00029,australia_2026_R,2026,Australian Grand Prix,SAI,BEA,87,2026-03-08 04:05:43.892,2026-03-08 04:05:49.052,5.16,5.16,2026-03-08 04:06:13.892,30.0,2,20,87.44499999999744,1.259207999999963,87.44499999999744,250.0,266.0,-16.0,,,False,14.0,12.0,2045.4786111111116,brake_T8,81.72752330906769,141.7275233090677,SOFT,2.0,1.0,0.986999555799478,32095.498081453217,362.3802445547345,400.0,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,,False,1.0,246.28266932271012,3.7173306772898798,1.21478,True,1.21478,-25.550580221996732,13,True,3.0,brake,0.37425240726943015,5465.505555555557,14,941.9556898886449,3,australia_2026_R|BEA|SAI,australia_2026_R|L2|australia_2026_R|BEA|SAI,,False,v4_t0_anchored_30s_horizon
australia_2026_R_00030,australia_2026_R,2026,Australian Grand Prix,BOT,VER,3,2026-03-08 04:05:49.052,2026-03-08 04:06:05.852,16.8,16.8,2026-03-08 04:06:19.052,30.0,2,61,10.820555555556439,0.12898675496689796,10.820555555556439,302.0,314.0,-12.0,-7.738586956520521,1.8399999999999999,True,18.0,15.0,2397.093333333333,straight_05,852.0684909754914,1016.5552418221682,HARD,2.0,1.0,0.9619738458066992,33375.17958748221,561.2371077207505,400.0,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,,False,3.0,311.8433320063693,-9.84333200636928,0.115022,True,0.115022,-8.085673414414837,12,True,3.0,straight,0.43858583784563976,5465.505555555557,14,941.9556898886449,3,australia_2026_R|BOT|VER,australia_2026_R|L2|australia_2026_R|BOT|VER,,False,v4_t0_anchored_30s_horizon
australia_2026_R_00031,australia_2026_R,2026,Australian Grand Prix,LIN,HAM,44,2026-03-08 04:05:52.412,2026-03-08 04:06:20.452,28.04,28.04,2026-03-08 04:06:22.412,30.0,2,104,94.18916666666746,1.1302700000000097,10.095277777779302,300.0,214.0,86.0,74.28571428571327,1.96,True,5.0,3.0,3188.645277777777,brake_T9,60.51654653104697,225.0032973777238,MEDIUM,2.0,1.0,0.9177677876103407,17878.979005440862,40703.79104013306,400.0,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,,False,0.0,278.69959353146993,21.30040646853007,1.556268,True,1.556268,57.98338387404794,9,True,3.0,brake,0.58341268623112,5465.505555555557,14,941.9556898886449,3,australia_2026_R|HAM|LIN,australia_2026_R|L2|australia_2026_R|HAM|LIN,,False,v4_t0_anchored_30s_horizon
