event_id,race_id,year,circuit,attacker,target,target_number,event_start_time,event_end_time,event_duration_s,in_band_duration_s,horizon_end_time,horizon_s_effective,event_start_lap,n_samples_in_episode,gap_at_start_m,gap_at_start_s_crude_audit,gap_min_in_episode_m,attacker_speed_at_start_kmh,target_speed_same_time_kmh_audit,relative_speed_same_time_kmh_audit,closing_speed_v1_kmh_audit,closing_speed_v1_window_s_audit,closing_speed_v1_available_audit,attacker_position,target_position,track_distance_at_start_m,zone_id,distance_to_next_corner_m,distance_to_next_straight_m,compound,tyre_age,stint,EstimatedEnergyIndex,LookaheadDeployProxy,LookaheadHarvestProxy,LookaheadCoveredM,lookahead_truncated,TrackStatus,freeze_flag,event_type,overtake_success,actual_swap_delay_s,pass_after_horizon,attacker_PositionChange_audit,target_speed_at_attacker_position_kmh,relative_speed_same_position_kmh,spatial_time_gap_s,spatial_alignment_ok,spatial_alignment_lag_raw_s,closing_speed_at_start_kmh,closing_speed_n_samples,closing_speed_available,closing_speed_window_s,feature_version,window_crosses_start_finish
australian_gp_2026_R_00086,australian_gp_2026_R,2026,Albert Park,NOR,GAS,10,2026-03-08 04:07:23.892,2026-03-08 04:07:32.972,9.08,9.08,2026-03-08 04:07:53.892,30.0,3,17,24.50472222222379,0.4220909090909361,11.00472222222288,209.0,330.0,-121.0,-123.75000000000256,0.64,True,7.0,9.0,3414.82388888889,straight_06,642.9415514393995,702.9415514394004,MEDIUM,3.0,1.0,0.9940760235910192,28368.367906205833,1291.7542670491134,400.0,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,38.241,True,1.0,330.0,-121.0,0.266887,True,0.266887,-130.76275084226035,11,True,3.0,v4_t0_anchored_30s_horizon,False
australian_gp_2026_R_00087,australian_gp_2026_R,2026,Albert Park,BEA,BOR,5,2026-03-08 04:07:24.532,2026-03-08 04:07:56.212,31.68,31.68,2026-03-08 04:07:54.532,30.0,3,118,33.97750000000087,0.6370781250000165,12.813055555557185,192.0,187.0,5.0,,,False,11.0,10.0,3280.61277777778,corner_T9,73.03579737772088,133.03579737772088,MEDIUM,3.0,1.0,0.9929498020514848,22966.987094911026,4694.317142784778,400.0,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,,False,-1.0,187.33868092691603,4.661319073083973,0.656256,True,0.656256,40.39280719758264,12,True,3.0,v4_t0_anchored_30s_horizon,False
australian_gp_2026_R_00088,australian_gp_2026_R,2026,Albert Park,ALB,ALO,14,2026-03-08 04:07:24.532,2026-03-08 04:07:42.812,18.28,12.72,2026-03-08 04:07:54.532,30.0,3,49,68.74166666666724,1.0666810344827675,10.634999999999764,232.0,170.0,62.0,,,False,13.0,12.0,3210.9861111111104,brake_T9,38.175713197713776,202.66246404439062,MEDIUM,3.0,1.0,0.994893275071638,19092.765117563125,28866.144211479077,400.0,False,1,False,ON_TRACK_PASS,1.0,18.72,False,0.0,184.48280497592322,47.517195024076784,1.445016,True,1.445016,106.0150740151169,12,True,3.0,v4_t0_anchored_30s_horizon,False
australian_gp_2026_R_00089,australian_gp_2026_R,2026,Albert Park,LAW,COL,43,2026-03-08 04:07:26.492,2026-03-08 04:07:33.292,6.8,6.8,2026-03-08 04:07:56.492,30.0,3,26,98.80305555555788,1.2524330985915788,83.94444444444707,284.0,261.0,23.0,30.469387755102172,1.96,True,17.0,16.0,3127.929444444444,straight_05,121.23237986438016,285.719130711057,MEDIUM,3.0,1.0,0.990084477696894,14662.645716505773,72219.79680387153,400.0,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,,False,0.0,282.81039007092215,1.1896099290778466,1.3220779999999999,True,1.3220779999999999,28.115707685846573,11,True,3.0,v4_t0_anchored_30s_horizon,False
australian_gp_2026_R_00090,australian_gp_2026_R,2026,Albert Park,STR,BOT,77,2026-03-08 04:07:27.893,2026-03-08 04:07:52.092,24.199,21.639,2026-03-08 04:07:57.893,30.0,3,63,62.22138888889049,0.7368322368421242,11.669444444450164,304.0,282.0,22.0,,,False,20.0,19.0,3062.0294444444435,straight_05,187.1323798643807,351.61913071105755,MEDIUM,3.0,1.0,0.9899767956631718,15487.517940996064,72099.44410187217,400.0,False,1,False,ON_TRACK_PASS,1.0,16.319,False,0.0,304.1110411041105,-0.11104110411048396,0.764429,True,0.764429,7.230927654346987,11,True,3.0,v4_t0_anchored_30s_horizon,False
australian_gp_2026_R_00091,australian_gp_2026_R,2026,Albert Park,PER,LAW,30,2026-03-08 04:07:28.253,2026-03-08 04:07:32.052,3.799,3.799,2026-03-08 04:07:58.253,30.0,3,14,96.73749999999836,1.2850738007379858,89.44944444444263,271.0,207.0,64.0,64.00000000000561,0.36,True,18.0,17.0,3152.072777777779,brake_T9,97.08904653104537,261.5757973777222,MEDIUM,3.0,1.0,0.9932927352812898,15891.980941256905,60082.31341579491,400.0,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,,False,-1.0,278.5784122863938,-7.578412286393814,1.449565,True,1.449565,44.946596217505125,11,True,3.0,v4_t0_anchored_30s_horizon,False
australian_gp_2026_R_00092,australian_gp_2026_R,2026,Albert Park,ALO,BEA,87,2026-03-08 04:07:30.412,2026-03-08 04:07:42.812,12.4,12.4,2026-03-08 04:08:00.412,30.0,3,49,10.660000000001672,0.14108823529413977,10.660000000001672,272.0,285.0,-13.0,-8.263730288200565,1.839,True,12.0,11.0,3640.538888888889,straight_06,417.22655143940074,477.22655143940165,SOFT,3.0,1.0,0.9910016340168264,21766.78971245463,65782.52826729878,400.0,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,,False,2.0,282.5587092731824,-10.558709273182387,0.136712,True,0.136712,-8.426215782103132,10,True,3.0,v4_t0_anchored_30s_horizon,True
australian_gp_2026_R_00093,australian_gp_2026_R,2026,Albert Park,BOT,PER,11,2026-03-08 04:07:33.132,2026-03-08 04:07:41.253,8.121,5.4,2026-03-08 04:08:03.132,30.0,3,24,10.4650000000006,0.19724607329844063,10.4650000000006,191.0,213.0,-22.0,-7.183673469387625,1.96,True,19.0,18.0,3415.2925000000014,straight_06,642.4729403282881,702.472940328289,HARD,3.0,1.0,0.9962654033578584,28368.367906205833,1291.7542670491134,400.0,False,1,False,ON_TRACK_PASS,1.0,8.401,False,1.0,206.61256038647335,-15.612560386473348,0.179371,True,0.179371,-6.7239950936028565,13,True,3.0,v4_t0_anchored_30s_horizon,False
australian_gp_2026_R_00094,australian_gp_2026_R,2026,Albert Park,SAI,ALO,14,2026-03-08 04:07:43.252,2026-03-08 04:07:49.253,6.001,5.401,2026-03-08 04:08:13.252,30.0,3,19,19.844722222223936,0.359000000000031,10.956111111110658,199.0,173.0,26.0,,,False,15.0,12.0,4278.116944444445,brake_T12,50.97587981226934,110.97587981226934,SOFT,3.0,1.0,0.9987515967338966,9435.587020599878,46128.92438649246,400.0,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,,False,1.0,179.5215317919081,19.478468208091897,0.409924,True,0.409924,-8.742428325617857,12,True,3.0,v4_t0_anchored_30s_horizon,True
australian_gp_2026_R_00095,australian_gp_2026_R,2026,Albert Park,ALB,BEA,87,2026-03-08 04:07:43.252,2026-03-08 04:07:51.492,8.24,8.24,2026-03-08 04:08:13.252,30.0,3,29,67.14972222222241,1.1566459330143573,39.805555555556566,209.0,187.0,22.0,,,False,13.0,11.0,4300.432500000001,brake_T12,28.660324256713466,88.66032425671347,MEDIUM,3.0,1.0,0.998615912967878,9050.309382864589,45395.44649136307,400.0,False,1,False,UNCERTAIN,,,False,0.0,202.0332785987958,6.966721401204211,1.2460040000000001,True,1.2460040000000001,-6.535809611103682,12,True,3.0,v4_t0_anchored_30s_horizon,True
australian_gp_2026_R_00096,australian_gp_2026_R,2026,Albert Park,NOR,LIN,41,2026-03-08 04:07:44.212,2026-03-08 04:07:47.973,3.761,3.761,2026-03-08 04:08:14.212,30.0,3,16,44.30055555555555,1.2362945736434106,40.65611111111048,129.0,98.0,31.0,,,False,7.0,5.0,4555.998055555557,brake_T13,22.499155487103963,238.98629464643454,MEDIUM,3.0,1.0,0.9983549519305622,15570.139680929979,11548.42875770463,400.0,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,,False,1.0,132.4446650124064,-3.4446650124064035,1.513676,True,1.513676,51.97184307749369,11,True,3.0,v4_t0_anchored_30s_horizon,True
australian_gp_2026_R_00097,australian_gp_2026_R,2026,Albert Park,ANT,HAD,6,2026-03-08 04:07:47.973,2026-03-08 04:07:55.293,7.32,7.32,2026-03-08 04:08:17.973,30.0,3,27,10.332222222225028,0.2479733333334007,10.332222222225028,150.0,179.0,-29.0,-24.645161290320413,1.24,True,6.0,4.0,4753.437499999998,corner_T14,,41.54685020199304,MEDIUM,3.0,1.0,0.9927509369113316,26165.244534267153,97.84730573141111,400.0,False,1,False,UNCERTAIN,,,False,-1.0,155.2788826815545,-5.2788826815545065,0.197675,True,0.197675,-41.585779210972895,14,True,3.0,v4_t0_anchored_30s_horizon,True
australian_gp_2026_R_00098,australian_gp_2026_R,2026,Albert Park,LIN,ANT,12,2026-03-08 04:07:48.173,2026-03-08 04:07:55.293,7.12,3.919,2026-03-08 04:08:18.173,30.0,3,16,31.13027777777916,0.7471266666666999,17.65583333333234,150.0,156.0,-6.0,,,False,5.0,6.0,4730.973888888886,brake_T14,4.010461313105225,64.01046131310522,MEDIUM,3.0,1.0,0.9954974254860968,25241.526157137807,103.8170367868884,400.0,False,1,False,ON_TRACK_PASS,1.0,7.36,False,0.0,139.63779629629528,10.362203703704722,0.739126,True,0.739126,12.619184161865318,14,True,3.0,v4_t0_anchored_30s_horizon,True
australian_gp_2026_R_00099,australian_gp_2026_R,2026,Albert Park,GAS,LIN,41,2026-03-08 04:07:49.053,2026-03-08 04:07:53.533,4.48,4.48,2026-03-08 04:08:19.053,30.0,3,15,12.71583333333092,0.3576328124999321,12.71583333333092,128.0,164.0,-36.0,-41.818181818183476,0.88,True,9.0,5.0,4757.213611111111,corner_T14,,37.77073909087994,MEDIUM,3.0,1.0,0.9974496038179568,26313.15177575867,97.67160871653834,400.0,False,1,False,ON_TRACK_PASS,1.0,24.88,False,0.0,159.81307926829356,-31.813079268293563,0.279128,True,0.279128,-52.12109226036432,12,True,3.0,v4_t0_anchored_30s_horizon,True
australian_gp_2026_R_00100,australian_gp_2026_R,2026,Albert Park,COL,SAI,55,2026-03-08 04:07:49.532,2026-03-08 04:08:54.093,64.561,64.161,2026-03-08 04:08:19.532,30.0,3,243,37.28416666666635,0.7803662790697609,11.725277777778048,172.0,90.0,82.0,,,False,16.0,15.0,4536.998611111113,brake_T13,41.49859993154769,257.98573909087827,HARD,3.0,1.0,0.9950046290493731,14558.464245067837,17726.455520873955,400.0,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,,False,0.0,160.52484276729518,11.475157232704817,1.219993,True,1.219993,35.90697388303687,12,True,3.0,v4_t0_anchored_30s_horizon,True
australian_gp_2026_R_00101,australian_gp_2026_R,2026,Albert Park,VER,ALB,23,2026-03-08 04:07:51.652,2026-03-08 04:08:45.893,54.241,44.041,2026-03-08 04:08:21.652,30.0,3,161,19.294722222223758,0.847085365853726,10.022222222221671,82.0,108.0,-26.0,,,False,14.0,13.0,4626.624444444444,corner_T13,108.3599057575475,168.3599057575475,HARD,3.0,1.0,0.9981519128490416,19848.547320985585,1015.3151938047984,400.0,False,1,False,UNCERTAIN,,54.481,True,-1.0,90.470695970695,-8.470695970695004,0.623516,True,0.623516,-2.291771590766524,12,True,3.0,v4_t0_anchored_30s_horizon,True
australian_gp_2026_R_00102,australian_gp_2026_R,2026,Albert Park,STR,LAW,30,2026-03-08 04:07:53.533,2026-03-08 04:07:56.972,3.439,3.439,2026-03-08 04:08:23.533,30.0,3,16,76.0250000000051,1.4107731958763832,62.58055555555893,194.0,86.0,108.0,,,False,20.0,17.0,4529.126388888884,brake_T13,49.37082215377632,265.8579613131069,MEDIUM,3.0,1.0,0.9972125013675746,14139.287049062725,20286.256662257736,400.0,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,,False,0.0,156.39562043796556,37.60437956203444,2.709554,True,2.709554,93.31509329517783,9,True,3.0,v4_t0_anchored_30s_horizon,True
australian_gp_2026_R_00103,australian_gp_2026_R,2026,Albert Park,SAI,VER,3,2026-03-08 04:07:53.533,2026-03-08 04:08:45.893,52.36,52.36,2026-03-08 04:08:23.533,30.0,3,189,11.111944444442996,0.31748412698408557,10.154999999999744,126.0,140.0,-14.0,-8.448697501329372,1.881,True,15.0,14.0,4677.25638888889,brake_T14,57.72796131310133,117.72796131310133,SOFT,3.0,1.0,0.9998313208606596,22550.290144444032,172.27730647469136,400.0,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,,False,1.0,131.12559808612608,-5.125598086126075,0.339219,True,0.339219,-6.191419625229212,9,True,3.0,v4_t0_anchored_30s_horizon,True
australian_gp_2026_R_00104,australian_gp_2026_R,2026,Albert Park,LIN,HAD,6,2026-03-08 04:07:56.013,2026-03-08 04:08:13.653,17.64,17.64,2026-03-08 04:08:26.013,30.0,4,66,99.9627777777778,1.1760326797385623,32.43833333333373,306.0,302.0,4.0,3.999999999999666,0.16,True,5.0,4.0,52.03611111111111,straight_01,271.8476294358961,414.6642254444567,MEDIUM,4.0,1.0,0.9920550437462564,15398.958054831844,99449.55481932347,400.0,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,,False,0.0,300.0,6.0,1.198166,True,1.198166,0.7138065613823772,13,True,3.0,v4_t0_anchored_30s_horizon,False
australian_gp_2026_R_00105,australian_gp_2026_R,2026,Albert Park,ANT,LIN,41,2026-03-08 04:07:56.652,2026-03-08 04:08:15.693,19.041,19.041,2026-03-08 04:08:26.652,30.0,4,69,66.6625,0.8190614334470989,27.514444444443825,293.0,309.0,-16.0,-211.90259159963475,1.119,True,6.0,5.0,40.04083333333333,straight_01,283.84290721367387,426.65950322223443,MEDIUM,4.0,1.0,0.9893120393377596,15807.95650707824,99482.89865104695,400.00000000000006,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,108.321,True,0.0,305.11799428104575,-12.117994281045753,0.78012,True,0.78012,-30.52953373122064,13,True,3.0,v4_t0_anchored_30s_horizon,False
australian_gp_2026_R_00106,australian_gp_2026_R,2026,Albert Park,BOT,STR,18,2026-03-08 04:07:57.132,2026-03-08 04:08:04.492,7.36,4.641,2026-03-08 04:08:27.132,30.0,3,17,15.75166666666155,0.5786326530610365,10.90611111110502,98.0,97.0,1.0,,,False,19.0,20.0,4623.067500000004,corner_T13,111.91685020198747,171.91685020198747,HARD,3.0,1.0,0.9999145909264834,19620.88529116244,1253.0809932225322,400.0,False,1,False,ON_TRACK_PASS,1.0,7.76,False,1.0,90.2545707070701,7.745429292929899,0.592011,True,0.592011,-4.955640533530738,14,True,3.0,v4_t0_anchored_30s_horizon,True
australian_gp_2026_R_00107,australian_gp_2026_R,2026,Albert Park,NOR,ANT,12,2026-03-08 04:07:57.812,2026-03-08 04:08:02.453,4.641,4.641,2026-03-08 04:08:27.812,30.0,4,17,91.41527777777776,1.1270376712328765,53.675833333333344,292.0,297.0,-5.0,,,False,7.0,6.0,44.05555555555556,straight_01,279.8281849914517,422.64478100001224,MEDIUM,4.0,1.0,0.9955888280274104,15671.068041007858,99471.73874089945,399.99999999999994,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,,False,0.0,293.6124152542373,-1.6124152542373054,1.111006,True,1.111006,0.9391111104916375,13,True,3.0,v4_t0_anchored_30s_horizon,False
australian_gp_2026_R_00108,australian_gp_2026_R,2026,Albert Park,STR,PER,11,2026-03-08 04:07:59.492,2026-03-08 04:08:04.492,5.0,5.0,2026-03-08 04:08:29.492,30.0,3,19,11.000277777782683,0.26757432432444367,11.000277777782683,148.0,161.0,-13.0,-14.660000000001125,2.0,True,20.0,18.0,4724.978888888886,brake_T14,10.005461313105116,70.00546131310512,MEDIUM,3.0,1.0,0.9995354204583996,24941.17785544655,111.4573647392019,400.0,False,1,False,UNCERTAIN,,,False,0.0,153.1890527950273,-5.189052795027294,0.24995,True,0.24995,-19.250943000836543,12,True,3.0,v4_t0_anchored_30s_horizon,True
australian_gp_2026_R_00109,australian_gp_2026_R,2026,Albert Park,BEA,BOR,5,2026-03-08 04:08:00.373,2026-03-08 04:08:24.652,24.279,24.279,2026-03-08 04:08:30.373,30.0,4,94,76.00111111111111,0.9500138888888889,46.97249999999963,288.0,297.0,-9.0,87.20046484602051,1.721,True,11.0,10.0,18.93611111111111,straight_01,304.9476294358961,447.76422544445666,MEDIUM,4.0,1.0,0.9954374392756008,16527.556243231917,99541.56442931283,400.00000000000006,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,,False,0.0,,,,False,,-44.30632976855106,12,True,3.0,v4_t0_anchored_30s_horizon,False
australian_gp_2026_R_00110,australian_gp_2026_R,2026,Albert Park,BOR,OCO,31,2026-03-08 04:08:02.133,2026-03-08 04:08:08.413,6.28,6.28,2026-03-08 04:08:32.133,30.0,4,26,84.34333333333333,1.0883010752688171,50.74388888888882,279.0,166.0,113.0,,,False,10.0,8.0,237.9938888888889,brake_T1,85.88985165811832,228.70644766667888,MEDIUM,4.0,1.0,0.9956171941792789,15428.803277885294,74899.71783363735,400.0,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,,False,0.0,261.3731175390266,17.626882460973377,1.463231,True,1.463231,56.86628503150096,11,True,3.0,v4_t0_anchored_30s_horizon,False
australian_gp_2026_R_00111,australian_gp_2026_R,2026,Albert Park,NOR,GAS,10,2026-03-08 04:08:02.812,2026-03-08 04:08:12.732,9.92,9.92,2026-03-08 04:08:32.812,30.0,4,39,13.350277777777762,0.31619078947368384,13.350277777777762,152.0,302.0,-150.0,,,False,7.0,9.0,370.6144444444444,corner_T1,36.08589211112337,96.08589211112337,MEDIUM,4.0,1.0,1.0,23444.083782614387,4094.229336127666,400.0,False,1,False,ON_TRACK_PASS,1.0,23.441,False,0.0,302.0,-150.0,0.161635,True,0.161635,-110.31860150440549,10,True,3.0,v4_t0_anchored_30s_horizon,False
australian_gp_2026_R_00112,australian_gp_2026_R,2026,Albert Park,GAS,ANT,12,2026-03-08 04:08:02.812,2026-03-08 04:08:12.732,9.92,9.72,2026-03-08 04:08:32.812,30.0,4,38,43.70749999999998,0.5210165562913905,11.429722222222267,302.0,177.0,125.0,,,False,9.0,6.0,384.1738888888889,brake_T2,22.526447666678905,82.5264476666789,MEDIUM,4.0,1.0,0.9925628016376734,24253.988453963753,1789.579406764937,400.0,False,1,False,ON_TRACK_PASS,1.0,10.161,False,0.0,151.36353046594982,150.63646953405018,0.940825,True,0.940825,141.4705498540496,10,True,3.0,v4_t0_anchored_30s_horizon,False
australian_gp_2026_R_00113,australian_gp_2026_R,2026,Albert Park,BOT,PER,11,2026-03-08 04:08:04.892,2026-03-08 04:08:43.772,38.88,38.88,2026-03-08 04:08:34.892,30.0,3,150,61.2288888888861,0.8133726937269002,21.986388888889,271.0,289.0,-18.0,,,False,19.0,18.0,5028.643888888896,straight_09,,,HARD,3.0,1.0,0.9971988912236478,27792.60131091315,95.91419059177096,400.0,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,,False,1.0,279.92933401118563,-8.929334011185631,0.769964,True,0.769964,-17.790508927584707,11,True,3.0,v4_t0_anchored_30s_horizon,True
australian_gp_2026_R_00114,australian_gp_2026_R,2026,Albert Park,STR,BOT,77,2026-03-08 04:08:07.573,2026-03-08 04:09:10.572,62.999,61.88,2026-03-08 04:08:37.573,30.0,4,216,41.14111111111112,0.48719736842105277,10.046944444444534,304.0,298.0,6.0,-79.32704053301774,1.8010000000000002,True,20.0,19.0,21.048888888888897,straight_01,302.83485165811834,445.6514476666789,MEDIUM,4.0,1.0,0.9957111904270732,16455.517657960252,99535.69144262618,399.99999999999994,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,63.239,True,0.0,298.0,6.0,0.495718,True,0.495718,-16.232718807587617,12,True,3.0,v4_t0_anchored_30s_horizon,False
australian_gp_2026_R_00115,australian_gp_2026_R,2026,Albert Park,PER,LAW,30,2026-03-08 04:08:08.853,2026-03-08 04:08:13.653,4.8,4.8,2026-03-08 04:08:38.853,30.0,4,17,95.48777777777778,1.1124789644012947,64.00555555555559,309.0,152.0,157.0,104.44680851063832,1.88,True,18.0,17.0,239.79250000000005,brake_T1,84.09124054700717,226.90783655556774,MEDIUM,4.0,1.0,0.9921304827155758,15537.762898761848,73587.06274009937,400.0,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,,False,0.0,289.0,20.0,1.762726,True,1.762726,79.84402961151436,13,True,3.0,v4_t0_anchored_30s_horizon,False
australian_gp_2026_R_00116,australian_gp_2026_R,2026,Albert Park,HAD,HAM,44,2026-03-08 04:08:08.853,2026-03-08 04:08:12.732,3.879,3.879,2026-03-08 04:08:38.853,30.0,4,14,94.0086111111109,1.6508829268292646,72.5263888888885,205.0,96.0,109.0,144.40425531914926,1.88,True,4.0,3.0,987.799722222222,brake_T3,64.48955205795414,282.37126881995096,MEDIUM,4.0,1.0,0.9876406746830128,8869.800619420941,51490.95744495753,400.0,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,,False,0.0,209.0503231763619,-4.0503231763619,2.588424,True,2.588424,142.61573688518556,13,True,3.0,v4_t0_anchored_30s_horizon,False
australian_gp_2026_R_00117,australian_gp_2026_R,2026,Albert Park,OCO,NOR,1,2026-03-08 04:08:28.493,2026-03-08 04:08:31.812,3.319,3.319,2026-03-08 04:08:58.493,30.0,4,15,35.87361111111227,0.4910456273764417,30.430555555556797,263.0,216.0,47.0,,,False,8.0,7.0,1764.686666666666,brake_T6,70.01883377432637,422.5194677535137,MEDIUM,4.0,1.0,0.9963712999142346,21014.16076014107,28600.830116200148,400.0,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,,False,0.0,239.02259887005684,23.97740112994316,0.585084,True,0.585084,7.893823839473704,12,True,3.0,v4_t0_anchored_30s_horizon,False
australian_gp_2026_R_00118,australian_gp_2026_R,2026,Albert Park,OCO,GAS,10,2026-03-08 04:08:32.132,2026-03-08 04:08:44.692,12.56,10.041,2026-03-08 04:09:02.132,30.0,4,36,40.18666666666809,0.6345263157894961,10.369444444443616,228.0,199.0,29.0,,,False,8.0,9.0,1973.0327777777768,corner_T7,154.17335664240295,214.17335664240295,MEDIUM,4.0,1.0,0.9990560063637478,31009.53408662577,260.73201963868263,399.9999999999998,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,,False,0.0,188.2789473684208,39.7210526315792,0.737684,True,0.737684,4.113314808537245,13,True,3.0,v4_t0_anchored_30s_horizon,False
australian_gp_2026_R_00119,australian_gp_2026_R,2026,Albert Park,GAS,NOR,1,2026-03-08 04:08:33.493,2026-03-08 04:08:44.692,11.199,9.44,2026-03-08 04:09:03.493,30.0,4,35,11.209444444445126,0.16404065040651405,10.250555555557185,246.0,265.0,-19.0,-25.83100661278508,1.361,True,9.0,7.0,2100.704444444445,brake_T8,26.501689975734735,86.50168997573473,MEDIUM,4.0,1.0,0.9908569407155312,32697.922419160503,439.8672119834045,400.0,False,1,False,ON_TRACK_PASS,1.0,11.479,False,0.0,260.73035040431273,-14.73035040431273,0.149437,True,0.149437,-34.84701449290065,12,True,3.0,v4_t0_anchored_30s_horizon,False
australian_gp_2026_R_00120,australian_gp_2026_R,2026,Albert Park,LIN,HAD,6,2026-03-08 04:08:35.973,2026-03-08 04:09:10.572,34.599,34.599,2026-03-08 04:09:05.973,30.0,4,133,99.69138888888848,1.139330158730154,27.23472222222017,315.0,294.0,21.0,14.886363636365573,1.76,True,5.0,4.0,2468.396388888888,straight_05,780.7654354199362,945.2521862666131,MEDIUM,4.0,1.0,0.9923989332574568,33375.17958748221,561.2371077207505,400.0,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,,False,0.0,293.0519451530612,21.948054846938817,1.223377,True,1.223377,10.464961486939455,10,True,3.0,v4_t0_anchored_30s_horizon,False
australian_gp_2026_R_00121,australian_gp_2026_R,2026,Albert Park,HAM,RUS,63,2026-03-08 04:08:39.173,2026-03-08 04:09:56.813,77.64,77.64,2026-03-08 04:09:09.173,30.0,4,287,95.93611111111022,1.0759190031152548,10.213055555552272,321.0,257.0,64.0,37.4923339011919,1.7610000000000001,True,3.0,2.0,3087.920833333333,straight_05,161.24099097549106,325.7277418221679,MEDIUM,4.0,1.0,0.981330214851164,15163.43467016266,72146.72936152761,400.0,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,,False,0.0,296.4805067567567,24.51949324324329,1.24905,True,1.24905,29.474344363429246,10,True,3.0,v4_t0_anchored_30s_horizon,False
australian_gp_2026_R_00122,australian_gp_2026_R,2026,Albert Park,GAS,ANT,12,2026-03-08 04:08:45.692,2026-03-08 04:08:51.732,6.04,6.04,2026-03-08 04:09:15.692,30.0,4,24,99.47944444444738,1.09518654434254,56.75944444444804,327.0,195.0,132.0,123.33333333333259,0.72,True,9.0,6.0,3140.887499999997,brake_T9,108.27432430882709,272.76107515550393,MEDIUM,4.0,1.0,0.9852018554712944,15284.28047528348,66009.01122684818,400.0,False,1,False,ON_TRACK_PASS,1.0,13.600999999999999,False,0.0,318.0,9.0,1.536808,True,1.536808,50.583687156784656,12,True,3.0,v4_t0_anchored_30s_horizon,False
australian_gp_2026_R_00123,australian_gp_2026_R,2026,Albert Park,SAI,ALB,23,2026-03-08 04:08:46.133,2026-03-08 04:08:54.093,7.96,7.96,2026-03-08 04:09:16.133,30.0,4,32,79.8019444444426,0.8977718749999792,30.99416666666548,320.0,327.0,-7.0,,,False,15.0,14.0,2667.836111111112,straight_05,581.325713197712,745.8124640443889,SOFT,4.0,1.0,0.993234768999714,33375.17958748221,561.2371077207505,400.0,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,94.92,True,0.0,325.9956617002631,-5.995661700263099,0.881607,True,0.881607,-8.136844785882383,12,True,3.0,v4_t0_anchored_30s_horizon,False
australian_gp_2026_R_00124,australian_gp_2026_R,2026,Albert Park,VER,ALO,14,2026-03-08 04:08:46.133,2026-03-08 04:09:40.533,54.4,52.24,2026-03-08 04:09:16.133,30.0,4,138,29.032777777777483,0.3129281437125717,10.07111111111226,334.0,314.0,20.0,,,False,13.0,12.0,2748.0880555555564,straight_05,501.0737687532678,665.5605195999447,HARD,4.0,1.0,0.9907479230353194,32110.009937612318,10624.167407139532,400.0,False,1,False,ON_TRACK_PASS,1.0,18.799,False,-1.0,314.4929809550971,19.507019044902904,0.339089,True,0.339089,14.655249829398173,12,True,3.0,v4_t0_anchored_30s_horizon,False
australian_gp_2026_R_00125,australian_gp_2026_R,2026,Albert Park,NOR,GAS,10,2026-03-08 04:08:46.573,2026-03-08 04:08:58.973,12.4,12.4,2026-03-08 04:09:16.573,30.0,4,27,11.429166666664514,0.14642348754445642,11.327222222219008,281.0,306.0,-25.0,-24.724547158025562,1.601,True,7.0,9.0,3206.706666666666,brake_T9,42.455157642158156,206.941908488835,MEDIUM,4.0,1.0,0.990573848783906,18860.261246433336,31133.676098062457,400.0,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,32.16,True,0.0,312.5348930481272,-31.534893048127174,0.136921,True,0.136921,-22.07319316400529,11,True,3.0,v4_t0_anchored_30s_horizon,False
